23 Feb 2018 	1328.71
22 Feb 2018 	1331.86
21 Feb 2018 	1324.44
20 Feb 2018 	1329.01
19 Feb 2018 	1345.8
16 Feb 2018 	1346.98
15 Feb 2018 	1353.28
14 Feb 2018 	1350.44
13 Feb 2018 	1329.33
12 Feb 2018 	1322.49
09 Feb 2018 	1315.97
08 Feb 2018 	1318.49
07 Feb 2018 	1318.25
06 Feb 2018 	1323.98
05 Feb 2018 	1339.31
02 Feb 2018 	1332.73
01 Feb 2018 	1348.39
31 Jan 2018 	1344.76
30 Jan 2018 	1338.39
29 Jan 2018 	1340.1
26 Jan 2018 	1349.47
25 Jan 2018 	1347.83
24 Jan 2018 	1358.29
23 Jan 2018 	1341.09
22 Jan 2018 	1333.74
19 Jan 2018 	1331.67
18 Jan 2018 	1326.84
17 Jan 2018 	1326.77
16 Jan 2018 	1338.28
15 Jan 2018 	1339.3
12 Jan 2018 	1337.73
11 Jan 2018 	1322.21
10 Jan 2018 	1316.73
09 Jan 2018 	1312.57
08 Jan 2018 	1320.3
05 Jan 2018 	1319.25
04 Jan 2018 	1322.37
03 Jan 2018 	1312.92
02 Jan 2018 	1317.31 
29 Dec 2017 	1302.9
28 Dec 2017 	1294.78
27 Dec 2017 	1286.87
26 Dec 2017 	1282.75
25 Dec 2017 	1274.5
22 Dec 2017 	1274.35
21 Dec 2017 	1266.36
20 Dec 2017 	1265.33
19 Dec 2017 	1261.46
18 Dec 2017 	1262.08
15 Dec 2017 	1255.13
14 Dec 2017 	1252.7
13 Dec 2017 	1255.28
12 Dec 2017 	1244.36
11 Dec 2017 	1241.9
08 Dec 2017 	1248.31
07 Dec 2017 	1247.06
06 Dec 2017 	1263.17
05 Dec 2017 	1265.76
04 Dec 2017 	1275.81
01 Dec 2017 	1280.23
30 Nov 2017 	1274.74
29 Nov 2017 	1283.63
28 Nov 2017 	1293.74
27 Nov 2017 	1294.37
24 Nov 2017 	1287.93
23 Nov 2017 	1290.6
22 Nov 2017 	1291.82
21 Nov 2017 	1280.35
20 Nov 2017 	1276.63
17 Nov 2017 	1293.87
16 Nov 2017 	1278.46
15 Nov 2017 	1277.93
14 Nov 2017 	1280.16
13 Nov 2017 	1278.08
10 Nov 2017 	1275.35
09 Nov 2017 	1284.9
08 Nov 2017 	1281.12
07 Nov 2017 	1275.13
06 Nov 2017 	1281.8
03 Nov 2017 	1269.75
02 Nov 2017 	1275.85
01 Nov 2017 	1274.49
31 Oct 2017 	1270.86
30 Oct 2017 	1276.1
27 Oct 2017 	1273.64
26 Oct 2017 	1266.86
25 Oct 2017 	1277.23
24 Oct 2017 	1276.56
23 Oct 2017 	1282.04
20 Oct 2017 	1280.33
19 Oct 2017 	1289.87
18 Oct 2017 	1280.9
17 Oct 2017 	1284.97
16 Oct 2017 	1294.92
13 Oct 2017 	1303.6
12 Oct 2017 	1293.51
11 Oct 2017 	1291.54
10 Oct 2017 	1287.79
09 Oct 2017 	1283.83
06 Oct 2017 	1276.36
05 Oct 2017 	1268.17
04 Oct 2017 	1274.72
03 Oct 2017 	1271.44
02 Oct 2017 	1270.76
29 Sep 2017 	1279.7
28 Sep 2017 	1287
27 Sep 2017 	1282.61
26 Sep 2017 	1293.95
25 Sep 2017 	1310.53
22 Sep 2017 	1297.15
21 Sep 2017 	1291.01
20 Sep 2017 	1301.07
19 Sep 2017 	1310.93
18 Sep 2017 	1307.4
15 Sep 2017 	1320.07
14 Sep 2017 	1329.45
13 Sep 2017 	1322.96
12 Sep 2017 	1331.61
11 Sep 2017 	1327.24
08 Sep 2017 	1346.29
07 Sep 2017 	1348.88
06 Sep 2017 	1334.07
05 Sep 2017 	1339.5
04 Sep 2017 	1333.3
01 Sep 2017 	1324.87
31 Aug 2017 	1321.21
30 Aug 2017 	1308.44
29 Aug 2017 	1309.12
28 Aug 2017 	1309.88
25 Aug 2017 	1291.13
24 Aug 2017 	1286.21
23 Aug 2017 	1290.65
22 Aug 2017 	1284.93
21 Aug 2017 	1291.68
18 Aug 2017 	1283.85
17 Aug 2017 	1287.81
16 Aug 2017 	1282.94
15 Aug 2017 	1271.34
14 Aug 2017 	1281.95
11 Aug 2017 	1289.15
10 Aug 2017 	1286.09
09 Aug 2017 	1277.09
08 Aug 2017 	1260.89
07 Aug 2017 	1257.63
04 Aug 2017 	1258.56
03 Aug 2017 	1268.29
02 Aug 2017 	1266.44
01 Aug 2017 	1268.68
31 Jul 2017 	1269.24
28 Jul 2017 	1269.38
27 Jul 2017 	1259.39
26 Jul 2017 	1260.96
25 Jul 2017 	1249.88
24 Jul 2017 	1255.14
21 Jul 2017 	1251.37
20 Jul 2017 	1244.34
